timestamps,TP9,AF7,AF8,TP10,Right AUX
1700264859.714,999.512,169.922,265.625,999.512,0.000
1700264859.718,9.277,-378.418,-246.094,38.574,0.000
1700264859.722,-1000.000,-1000.000,-775.879,-1000.000,0.000
1700264859.726,-333.984,-934.082,-433.105,-464.355,0.000
1700264859.730,999.512,12.695,235.840,999.512,0.000
1700264859.733,280.762,-128.418,-78.125,289.062,0.000
1700264859.737,-1000.000,-1000.000,-709.961,-1000.000,0.000
1700264859.741,-796.875,-1000.000,-533.203,-894.531,0.000
1700264859.745,679.688,-353.027,18.066,556.152,0.000
1700264859.749,535.156,-141.602,-45.410,557.617,0.000
1700264859.753,-912.109,-995.117,-806.641,-897.461,0.000
1700264859.757,-1000.000,-1000.000,-789.062,-1000.000,0.000
1700264859.761,71.289,-672.363,-200.195,-11.230,0.000
1700264859.765,836.914,-417.480,-108.887,921.875,0.000
1700264859.769,-531.250,-936.035,-711.426,-426.758,0.000
1700264859.772,-1000.000,-1000.000,-791.992,-1000.000,0.000
1700264859.776,-432.129,-714.844,-419.922,-346.191,0.000
1700264859.780,840.820,100.586,108.887,999.512,0.000
1700264859.784,-135.742,-373.047,-305.664,50.781,0.000
1700264859.788,-1000.000,-1000.000,-838.867,-1000.000,0.000
1700264859.792,-848.633,-986.816,-583.984,-637.695,0.000
1700264859.796,505.371,-329.102,-134.766,802.246,0.000
1700264859.800,142.090,-390.137,-323.242,283.203,0.000
1700264859.804,-1000.000,-1000.000,-831.543,-1000.000,0.000
1700264859.808,-1000.000,-1000.000,-730.469,-993.164,0.000
1700264859.812,-300.293,-941.406,-407.227,395.996,0.000
1700264859.815,-221.680,-724.121,-298.340,606.445,0.000
1700264859.819,-1000.000,-874.023,-693.848,-836.914,0.000
1700264859.823,-1000.000,-1000.000,-890.137,-1000.000,0.000
1700264859.827,-858.887,-694.824,-395.508,-124.512,0.000
1700264859.831,-815.918,-93.262,93.262,943.848,0.000
1700264859.835,-1000.000,-672.852,-413.574,-336.914,0.000
1700264859.839,-1000.000,-1000.000,-907.715,-1000.000,0.000
1700264859.843,-990.234,-958.496,-622.559,-463.867,0.000
1700264859.847,-979.004,-704.102,-11.719,993.164,0.000
1700264859.851,-997.070,-795.410,-315.430,163.574,0.000
1700264859.855,-1000.000,-1000.000,-963.867,-1000.000,0.000
1700264859.858,-999.023,-1000.000,-742.676,-770.020,0.000
1700264859.862,-1000.000,-615.723,59.082,720.703,0.000
1700264859.866,-999.512,-631.836,-142.090,452.637,0.000
1700264859.870,-1000.000,-1000.000,-826.660,-1000.000,0.000
1700264859.874,-1000.000,-1000.000,-656.250,-987.305,0.000
1700264859.878,-981.445,-736.816,-47.852,337.891,0.000
1700264859.882,-990.234,-554.199,82.520,906.250,0.000
1700264859.886,-994.141,-985.840,-586.914,-567.383,0.000
1700264859.890,-1000.000,-1000.000,-811.035,-1000.000,0.000
1700264859.894,-920.410,-920.898,-375.000,156.250,0.000
1700264859.898,-855.469,-804.688,95.703,999.512,0.000
1700264859.901,-988.281,-949.219,-355.957,7.812,0.000
1700264859.905,-1000.000,-1000.000,-788.574,-1000.000,0.000
1700264859.909,-954.590,-949.219,-371.094,-290.039,0.000
1700264859.913,-674.805,-554.688,172.852,999.512,0.000
1700264859.917,-875.000,-755.859,-303.711,318.359,0.000
1700264859.921,-1000.000,-1000.000,-900.391,-1000.000,0.000
1700264859.925,-1000.000,-1000.000,-549.316,-672.852,0.000
1700264859.929,-661.621,-634.277,111.328,831.543,0.000
1700264859.933,-643.066,-653.320,5.859,622.070,0.000
1700264859.937,-998.047,-1000.000,-701.660,-902.832,0.000
1700264859.941,-1000.000,-1000.000,-768.066,-916.016,0.000
1700264859.944,-412.109,-944.336,-229.980,430.664,0.000
1700264859.948,-62.500,-930.664,51.758,992.676,0.000
1700264859.952,-932.129,-997.070,-483.398,-352.539,0.000
1700264859.956,-1000.000,-990.723,-729.492,-1000.000,0.000
1700264859.960,-420.898,-1000.000,-448.242,4.883,0.000
1700264859.964,854.004,-799.805,-36.133,999.512,0.000
1700264859.968,-165.527,-741.211,-224.121,96.191,0.000
1700264859.972,-1000.000,-1000.000,-787.598,-1000.000,0.000
1700264859.976,-401.367,-990.234,-544.434,-341.309,0.000
1700264859.980,999.512,-440.918,92.285,999.512,0.000
1700264859.983,365.234,-548.340,-148.438,351.562,0.000
1700264859.987,-1000.000,-1000.000,-748.535,-1000.000,0.000
1700264859.991,-219.727,-1000.000,-819.824,-676.270,0.000
1700264859.995,999.512,-494.629,-220.703,786.133,0.000
1700264859.999,811.523,-81.055,85.449,735.840,0.000
1700264860.003,-314.453,-871.094,-641.113,-751.465,0.000
1700264860.007,-11.230,-1000.000,-756.836,-1000.000,0.000
1700264860.011,960.449,-635.742,-173.828,274.414,0.000
1700264860.015,999.512,-25.879,139.648,999.512,0.000
1700264860.019,323.242,-655.273,-483.887,-186.523,0.000
1700264860.023,157.227,-1000.000,-864.746,-1000.000,0.000
1700264860.026,910.645,-793.457,-411.621,-98.145,0.000
1700264860.030,999.512,-144.531,106.445,999.512,0.000
1700264860.034,560.547,-567.871,-418.457,187.500,0.000
1700264860.038,192.383,-1000.000,-956.543,-1000.000,0.000
1700264860.042,774.902,-1000.000,-598.145,-500.977,0.000
1700264860.046,999.512,-458.984,5.371,999.512,0.000
1700264860.050,739.258,-467.285,-194.336,463.867,0.000
1700264860.054,179.199,-1000.000,-836.914,-1000.000,0.000
1700264860.058,618.164,-1000.000,-708.496,-852.051,0.000
1700264860.062,999.512,-360.840,-46.387,557.129,0.000
1700264860.066,931.152,-119.141,-32.715,875.000,0.000
1700264860.069,294.434,-960.449,-719.238,-588.867,0.000
1700264860.073,423.340,-1000.000,-771.484,-1000.000,0.000
1700264860.077,993.164,-671.875,-259.766,150.879,0.000
1700264860.081,999.512,-314.453,-44.434,999.512,0.000
1700264860.085,420.410,-842.773,-556.641,-49.805,0.000
1700264860.089,103.516,-1000.000,-797.852,-1000.000,0.000
1700264860.093,832.031,-900.879,-466.797,-223.145,0.000
1700264860.097,999.512,-656.738,-69.824,999.512,0.000
1700264860.101,483.398,-770.508,-327.148,238.770,0.000
1700264860.105,-202.637,-968.262,-760.254,-1000.000,0.000
1700264860.109,512.695,-1000.000,-646.973,-645.996,0.000
1700264860.112,999.512,-426.758,-66.895,871.582,0.000
1700264860.116,717.285,-109.863,-65.430,530.762,0.000
1700264860.120,-258.301,-970.215,-693.848,-975.098,0.000
1700264860.124,153.809,-1000.000,-744.629,-949.707,0.000
1700264860.128,999.512,-622.070,-246.582,396.484,0.000
1700264860.132,965.820,-185.059,32.715,936.035,0.000
1700264860.136,-69.824,-778.809,-545.410,-482.422,0.000
1700264860.140,-251.953,-1000.000,-891.602,-1000.000,0.000
1700264860.144,778.320,-827.148,-558.105,65.918,0.000
1700264860.148,999.512,96.680,161.621,999.512,0.000
1700264860.151,203.125,-294.434,-265.137,36.621,0.000
1700264860.155,-543.457,-1000.000,-870.117,-1000.000,0.000
1700264860.159,427.246,-939.941,-494.629,-403.809,0.000
1700264860.163,999.512,0.977,138.184,999.512,0.000
1700264860.167,413.574,-115.723,-149.902,306.641,0.000
1700264860.171,-713.867,-1000.000,-812.012,-1000.000,0.000
1700264860.175,30.273,-1000.000,-657.227,-766.113,0.000
1700264860.179,999.512,-328.613,-13.672,707.031,0.000
1700264860.183,729.004,-36.133,-14.160,644.531,0.000
1700264860.187,-504.395,-921.387,-775.391,-852.051,0.000
1700264860.191,-390.625,-1000.000,-814.453,-1000.000,0.000
1700264860.194,757.324,-487.793,-127.930,207.031,0.000
1700264860.198,999.512,-22.461,62.988,999.512,0.000
1700264860.202,-175.781,-779.297,-542.969,-296.387,0.000
1700264860.206,-755.371,-1000.000,-728.027,-1000.000,0.000
1700264860.210,412.109,-809.082,-367.188,-106.934,0.000
1700264860.214,999.512,-115.234,79.102,999.512,0.000
1700264860.218,137.695,-476.562,-335.449,129.395,0.000
1700264860.222,-979.492,-1000.000,-892.090,-1000.000,0.000
1700264860.226,57.617,-953.125,-578.125,-499.023,0.000
1700264860.230,999.512,-479.004,-116.699,999.512,0.000
1700264860.233,421.875,-685.059,-369.141,377.441,0.000
1700264860.237,-1000.000,-1000.000,-714.844,-1000.000,0.000
1700264860.241,-443.359,-1000.000,-611.328,-870.605,0.000
1700264860.245,914.062,-572.754,-141.113,554.688,0.000
1700264860.249,803.711,-36.133,9.766,749.023,0.000
1700264860.253,-650.391,-688.477,-531.738,-734.863,0.000
1700264860.257,-833.008,-1000.000,-656.738,-1000.000,0.000
1700264860.261,488.281,-675.293,-232.422,96.680,0.000
1700264860.265,999.512,202.637,124.512,999.512,0.000
1700264860.269,-143.555,-438.965,-335.938,-157.715,0.000
1700264860.273,-1000.000,-1000.000,-753.418,-1000.000,0.000
1700264860.276,160.156,-1000.000,-561.035,-226.562,0.000
1700264860.280,999.512,-107.910,78.125,999.512,0.000
1700264860.284,194.336,-80.566,-143.066,184.570,0.000
1700264860.288,-1000.000,-1000.000,-764.648,-1000.000,0.000
1700264860.292,-217.773,-1000.000,-562.012,-651.367,0.000
1700264860.296,999.512,35.645,83.496,860.840,0.000
1700264860.300,487.305,406.738,91.309,447.266,0.000
1700264860.304,-968.750,-850.586,-694.336,-1000.000,0.000
1700264860.308,-636.230,-1000.000,-705.078,-978.516,0.000
1700264860.312,723.145,-112.305,18.066,358.398,0.000
1700264860.316,902.344,220.703,78.125,874.512,0.000
1700264860.319,-489.258,-807.129,-675.293,-555.176,0.000
1700264860.323,-892.090,-1000.000,-909.668,-1000.000,0.000
1700264860.327,339.844,-544.434,-196.289,-19.043,0.000
1700264860.331,999.512,641.602,341.797,999.512,0.000
1700264860.335,-34.668,-140.137,-261.230,-20.508,0.000
1700264860.339,-1000.000,-1000.000,-705.078,-1000.000,0.000
1700264860.343,-55.664,-757.324,-348.633,-383.789,0.000
1700264860.347,999.512,499.023,217.285,999.512,0.000
1700264860.351,280.762,83.496,-106.934,292.480,0.000
1700264860.355,-1000.000,-1000.000,-692.383,-1000.000,0.000
1700264860.358,-438.965,-922.363,-425.293,-668.457,0.000
1700264860.362,999.512,-49.316,151.855,879.883,0.000
1700264860.366,612.305,-237.793,-212.402,607.910,0.000
1700264860.370,-873.535,-1000.000,-865.723,-888.672,0.000
1700264860.374,-851.074,-1000.000,-627.441,-1000.000,0.000
1700264860.378,516.113,-333.496,-104.980,265.137,0.000
1700264860.382,967.285,206.055,73.242,953.613,0.000
1700264860.386,-419.434,-673.340,-452.148,-400.391,0.000
1700264860.390,-1000.000,-1000.000,-682.617,-1000.000,0.000
1700264860.394,162.598,-783.203,-336.914,-72.266,0.000
1700264860.398,999.512,117.676,137.695,999.512,0.000
1700264860.401,44.922,-208.984,-190.430,76.660,0.000
1700264860.405,-1000.000,-1000.000,-719.727,-1000.000,0.000
1700264860.409,-203.125,-1000.000,-583.008,-457.520,0.000
1700264860.413,999.512,-572.266,-131.348,999.512,0.000
1700264860.417,323.242,-472.168,-210.449,329.102,0.000
1700264860.421,-1000.000,-990.723,-684.082,-1000.000,0.000
1700264860.425,-625.488,-1000.000,-608.398,-825.684,0.000
1700264860.429,822.266,-123.047,-54.199,618.652,0.000
1700264860.433,676.758,500.488,90.332,674.316,0.000
1700264860.437,-819.336,-614.746,-553.711,-818.359,0.000
1700264860.440,-918.945,-1000.000,-738.281,-1000.000,0.000
1700264860.444,384.766,-256.348,-109.863,157.715,0.000
1700264860.448,999.512,810.547,254.395,999.512,0.000
1700264860.452,-286.133,-189.941,-399.902,-268.555,0.000
1700264860.456,-1000.000,-1000.000,-859.375,-1000.000,0.000
1700264860.460,21.973,-677.246,-394.531,-246.582,0.000
1700264860.464,999.512,594.238,235.352,999.512,0.000
1700264860.468,135.742,92.285,-219.238,151.855,0.000
1700264860.472,-1000.000,-1000.000,-872.559,-1000.000,0.000
1700264860.476,-429.688,-951.660,-564.941,-659.180,0.000
1700264860.480,999.512,262.695,125.488,863.770,0.000
1700264860.483,400.391,330.078,-98.633,404.785,0.000
1700264860.487,-1000.000,-967.285,-793.945,-1000.000,0.000
1700264860.491,-802.246,-1000.000,-658.203,-969.238,0.000
1700264860.495,602.539,26.367,-34.180,388.672,0.000
1700264860.499,806.641,338.379,-27.832,807.617,0.000
1700264860.503,-667.969,-816.895,-760.254,-650.879,0.000
1700264860.507,-1000.000,-1000.000,-809.570,-1000.000,0.000
1700264860.511,234.375,-530.273,-257.324,16.602,0.000
1700264860.515,999.512,203.125,-16.602,999.512,0.000
1700264860.519,-108.887,-651.855,-586.914,-74.219,0.000
1700264860.522,-1000.000,-1000.000,-738.281,-1000.000,0.000
1700264860.526,-145.508,-594.238,-356.445,-345.215,0.000
1700264860.530,999.512,499.023,144.043,999.512,0.000
1700264860.534,212.891,4.883,-246.582,229.004,0.000
1700264860.538,-1000.000,-1000.000,-776.855,-1000.000,0.000
1700264860.542,-539.062,-949.219,-573.730,-693.848,0.000
1700264860.546,947.266,29.785,-23.438,825.195,0.000
1700264860.550,486.328,78.125,-124.023,506.836,0.000
1700264860.554,-1000.000,-980.469,-803.711,-1000.000,0.000
1700264860.558,-842.773,-1000.000,-663.086,-966.797,0.000
1700264860.562,530.762,-750.000,-322.754,366.211,0.000
1700264860.565,895.996,43.457,-48.828,916.016,0.000
1700264860.569,-537.598,-290.039,-420.410,-500.000,0.000
1700264860.573,-1000.000,-1000.000,-746.582,-1000.000,0.000
1700264860.577,176.270,-568.359,-290.039,11.719,0.000
1700264860.581,999.512,754.395,178.223,999.512,0.000
1700264860.585,-22.461,60.547,-219.727,25.879,0.000
1700264860.589,-1000.000,-1000.000,-798.828,-1000.000,0.000
1700264860.593,-175.293,-835.449,-592.285,-373.535,0.000
1700264860.597,999.512,246.094,69.824,999.512,0.000
1700264860.601,280.762,30.762,-155.273,295.898,0.000
1700264860.605,-1000.000,-1000.000,-896.484,-1000.000,0.000
1700264860.608,-611.816,-1000.000,-739.258,-797.852,0.000
1700264860.612,814.453,147.461,90.820,667.969,0.000
1700264860.616,598.633,551.270,-5.859,612.793,0.000
1700264860.620,-892.578,-695.312,-731.934,-880.859,0.000
1700264860.624,-931.641,-1000.000,-690.430,-1000.000,0.000
1700264860.628,380.859,-112.793,-61.035,187.500,0.000
1700264860.632,986.328,907.715,198.242,999.512,0.000
1700264860.636,-364.258,-205.078,-458.496,-352.051,0.000
1700264860.640,-1000.000,-1000.000,-778.809,-1000.000,0.000
1700264860.644,62.500,-694.824,-414.062,-32.715,0.000
1700264860.648,999.512,338.867,114.258,999.512,0.000
1700264860.651,92.773,-159.180,-373.047,116.699,0.000
1700264860.655,-1000.000,-1000.000,-934.082,-1000.000,0.000
1700264860.659,-354.492,-746.094,-467.285,-542.480,0.000
1700264860.663,999.512,564.941,136.230,979.492,0.000
1700264860.667,354.492,297.852,-177.246,360.352,0.000
1700264860.671,-1000.000,-985.352,-797.852,-1000.000,0.000
1700264860.675,-732.910,-956.543,-604.980,-892.090,0.000
1700264860.679,708.008,70.312,-41.504,526.367,0.000
1700264860.683,709.473,524.414,42.480,708.496,0.000
1700264860.687,-783.691,-531.250,-603.516,-771.484,0.000
1700264860.690,-988.770,-1000.000,-778.809,-1000.000,0.000
1700264860.694,297.852,-601.562,-401.855,73.730,0.000
1700264860.698,999.512,48.828,-161.621,999.512,0.000
1700264860.702,-256.348,-378.906,-437.500,-244.141,0.000
1700264860.706,-1000.000,-1000.000,-716.797,-1000.000,0.000
1700264860.710,-116.699,-967.773,-578.613,-311.523,0.000
1700264860.714,999.512,236.816,-60.547,999.512,0.000
1700264860.718,148.926,403.320,-171.875,157.715,0.000
1700264860.722,-1000.000,-924.805,-785.645,-1000.000,0.000
1700264860.726,-528.320,-1000.000,-736.816,-730.469,0.000
1700264860.730,949.707,86.914,-81.055,770.996,0.000
1700264860.733,397.949,508.301,-147.461,388.184,0.000
1700264860.737,-1000.000,-773.926,-841.309,-1000.000,0.000
1700264860.741,-855.957,-1000.000,-909.668,-1000.000,0.000
1700264860.745,516.113,-245.117,-341.797,284.668,0.000
1700264860.749,761.719,807.129,-7.812,750.488,0.000
1700264860.753,-683.105,-340.820,-690.430,-687.500,0.000
1700264860.757,-1000.000,-1000.000,-833.984,-1000.000,0.000
1700264860.761,56.152,-334.961,-346.680,-133.789,0.000
1700264860.765,999.512,868.164,76.660,999.512,0.000
1700264860.769,-138.672,-1.465,-481.445,-112.305,0.000
1700264860.772,-1000.000,-1000.000,-957.520,-1000.000,0.000
1700264860.776,-335.938,-700.195,-538.574,-463.379,0.000
1700264860.780,999.512,470.215,-32.715,999.512,0.000
1700264860.784,226.074,-34.180,-462.891,248.535,0.000
1700264860.788,-1000.000,-1000.000,-997.559,-1000.000,0.000
1700264860.792,-721.680,-1000.000,-768.066,-814.941,0.000
1700264860.796,752.441,-160.156,-275.879,663.086,0.000
1700264860.800,519.531,45.410,-374.512,541.504,0.000
1700264860.804,-976.074,-968.750,-912.598,-952.637,0.000
1700264860.808,-959.961,-1000.000,-826.172,-1000.000,0.000
1700264860.812,350.098,-80.078,-241.211,206.055,0.000
1700264860.815,932.129,351.074,-158.203,956.055,0.000
1700264860.819,-475.586,-864.258,-819.336,-428.223,0.000
1700264860.823,-1000.000,-1000.000,-873.535,-1000.000,0.000
1700264860.827,42.480,-522.949,-469.727,-114.258,0.000
1700264860.831,999.512,178.711,-157.227,999.512,0.000
1700264860.835,19.043,-438.477,-559.570,64.941,0.000
1700264860.839,-1000.000,-1000.000,-910.156,-1000.000,0.000
1700264860.843,-251.953,-920.898,-654.785,-450.684,0.000
1700264860.847,999.512,-285.156,-208.984,999.512,0.000
1700264860.851,317.871,-292.969,-373.047,320.801,0.000
1700264860.854,-1000.000,-939.941,-815.430,-1000.000,0.000
1700264860.858,-610.840,-1000.000,-750.977,-811.523,0.000
1700264860.862,832.031,-121.094,-167.480,652.832,0.000
1700264860.866,694.336,673.340,-103.027,670.898,0.000
1700264860.870,-822.754,-502.441,-717.773,-843.262,0.000
1700264860.874,-828.125,-1000.000,-888.672,-1000.000,0.000
1700264860.878,516.113,-539.551,-540.039,224.609,0.000
1700264860.882,999.512,368.164,-105.957,999.512,0.000
1700264860.886,-285.645,-386.230,-590.820,-284.668,0.000
1700264860.890,-1000.000,-1000.000,-985.352,-1000.000,0.000
1700264860.894,207.031,-763.672,-670.410,-113.770,0.000
1700264860.897,999.512,611.328,95.703,999.512,0.000
1700264860.901,143.555,169.434,-312.500,149.902,0.000
1700264860.905,-1000.000,-1000.000,-925.293,-1000.000,0.000
1700264860.909,-219.238,-710.938,-545.898,-580.566,0.000
1700264860.913,999.512,641.602,102.539,950.195,0.000
1700264860.917,419.922,530.273,-153.320,396.484,0.000
1700264860.921,-995.605,-824.707,-864.746,-1000.000,0.000
1700264860.925,-521.973,-1000.000,-806.641,-863.281,0.000
1700264860.929,790.039,-104.004,-163.086,501.465,0.000
1700264860.933,834.473,672.363,-49.316,814.941,0.000
1700264860.937,-602.539,-554.199,-785.156,-656.738,0.000
1700264860.940,-891.113,-1000.000,-876.465,-1000.000,0.000
1700264860.944,399.414,-236.328,-226.562,83.984,0.000
1700264860.948,999.512,862.793,131.348,999.512,0.000
1700264860.952,-107.422,-180.664,-480.957,-85.449,0.000
1700264860.956,-1000.000,-1000.000,-901.855,-1000.000,0.000
1700264860.960,105.957,-658.203,-513.672,-228.516,0.000
1700264860.964,999.512,519.043,53.223,999.512,0.000
1700264860.968,207.520,1.465,-335.938,215.820,0.000
1700264860.972,-1000.000,-1000.000,-873.535,-1000.000,0.000
1700264860.976,-232.422,-942.871,-631.348,-550.781,0.000
1700264860.980,999.512,-98.633,-166.016,907.715,0.000
1700264860.983,500.977,18.066,-286.621,501.465,0.000
1700264860.987,-974.121,-809.082,-711.426,-1000.000,0.000
1700264860.991,-700.684,-1000.000,-668.945,-903.320,0.000
1700264860.995,667.480,-417.969,-311.523,458.984,0.000
1700264860.999,917.969,352.051,-96.191,939.941,0.000
1700264861.003,-493.652,-318.359,-494.141,-479.004,0.000
1700264861.007,-963.867,-1000.000,-686.523,-1000.000,0.000
1700264861.011,302.246,-886.230,-467.285,68.848,0.000
1700264861.015,999.512,-85.449,-96.191,999.512,0.000
1700264861.019,-20.020,-318.848,-409.668,48.828,0.000
1700264861.022,-1000.000,-1000.000,-859.863,-1000.000,0.000
1700264861.026,-41.016,-1000.000,-719.238,-274.902,0.000
1700264861.030,999.512,-228.027,-149.414,999.512,0.000
1700264861.034,276.855,256.836,-113.770,294.922,0.000
1700264861.038,-1000.000,-900.879,-749.512,-1000.000,0.000
1700264861.042,-488.281,-1000.000,-645.508,-691.895,0.000
1700264861.046,887.207,250.000,4.883,791.992,0.000
1700264861.050,623.047,683.105,31.738,649.414,0.000
1700264861.054,-858.887,-628.418,-701.172,-856.934,0.000
1700264861.058,-846.680,-1000.000,-795.898,-1000.000,0.000
1700264861.062,479.980,-246.582,-121.582,303.711,0.000
